# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-27 19:01:17 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04193500 Maumee River at Waterville OH
# -----------------------------------------------------------------------------------
#
# Data provided for site 04193500
#            TS   parameter     statistic     Description
#        109477       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	109477_00060_00003	109477_00060_00003_cd	
USGS	04193500	2010-07-30	1360	A				
USGS	04193500	2010-07-31	1500	A				
USGS	04193500	2010-08-01	1310	A				
USGS	04193500	2010-08-02	990	A				
USGS	04193500	2010-08-03	1120	A				
USGS	04193500	2010-08-04	983	A				
USGS	04193500	2010-08-05	834	A				
USGS	04193500	2010-08-06	1080	A				
USGS	04193500	2010-08-07	2090	A				
USGS	04193500	2010-08-08	2510	A				
USGS	04193500	2010-08-09	1660	A				
USGS	04193500	2010-08-10	1030	A				
USGS	04193500	2010-08-11	800	A				
USGS	04193500	2010-08-12	869	A				
USGS	04193500	2010-08-13	826	A				
USGS	04193500	2010-08-14	781	A				
USGS	04193500	2010-08-15	664	A				
USGS	04193500	2010-08-16	766	A				
USGS	04193500	2010-08-17	570	A				
USGS	04193500	2010-08-18	524	A				
USGS	04193500	2010-08-19	589	A				
USGS	04193500	2010-08-20	464	A				
USGS	04193500	2010-08-21	468	A				
USGS	04193500	2010-08-22	538	A				
USGS	04193500	2010-08-23	542	A				
USGS	04193500	2010-08-24	447	A				
USGS	04193500	2010-08-25	469	A				
USGS	04193500	2010-08-26	421	A				
USGS	04193500	2010-08-27	532	A				
USGS	04193500	2010-08-28	407	A				
USGS	04193500	2010-08-29	428	A				
USGS	04193500	2010-08-30	418	A				
USGS	04193500	2010-08-31	325	A				
USGS	04193500	2010-09-01	240	A				
USGS	04193500	2010-09-02	278	A				
USGS	04193500	2010-09-03	336	A				
USGS	04193500	2010-09-04	383	A				
USGS	04193500	2010-09-05	407	A				
USGS	04193500	2010-09-06	349	A				
USGS	04193500	2010-09-07	395	A				
USGS	04193500	2010-09-08	321	A				
USGS	04193500	2010-09-09	178	A				
USGS	04193500	2010-09-10	88.9	A				
USGS	04193500	2010-09-11	86.4	A				
USGS	04193500	2010-09-12	221	A				
USGS	04193500	2010-09-13	219	A				
USGS	04193500	2010-09-14	177	A				
USGS	04193500	2010-09-15	130	A				
USGS	04193500	2010-09-16	200	A				
USGS	04193500	2010-09-17	239	A				
USGS	04193500	2010-09-18	148	A				
USGS	04193500	2010-09-19	157	A				
USGS	04193500	2010-09-20	130	A				
USGS	04193500	2010-09-21	308	A				
USGS	04193500	2010-09-22	314	A				
USGS	04193500	2010-09-23	246	A				
USGS	04193500	2010-09-24	275	A				
USGS	04193500	2010-09-25	213	A				
USGS	04193500	2010-09-26	82.2	A				
USGS	04193500	2010-09-27	54.6	A				
USGS	04193500	2010-09-28	118	A				
USGS	04193500	2010-09-29	155	A				
USGS	04193500	2010-09-30	140	A				
USGS	04193500	2010-10-01	313	A				
USGS	04193500	2010-10-02	272	A				
USGS	04193500	2010-10-03	242	A				
USGS	04193500	2010-10-04	257	A				
USGS	04193500	2010-10-05	255	A				
USGS	04193500	2010-10-06	295	A				
USGS	04193500	2010-10-07	253	A				
USGS	04193500	2010-10-08	146	A				
USGS	04193500	2010-10-09	101	A				
USGS	04193500	2010-10-10	69.2	A				
USGS	04193500	2010-10-11	122	A				
USGS	04193500	2010-10-12	97.7	A				
USGS	04193500	2010-10-13	100	A				
USGS	04193500	2010-10-14	328	A				
USGS	04193500	2010-10-15	339	A				
USGS	04193500	2010-10-16	271	A				
USGS	04193500	2010-10-17	199	A				
USGS	04193500	2010-10-18	169	A				
USGS	04193500	2010-10-19	169	A				
USGS	04193500	2010-10-20	198	A				
USGS	04193500	2010-10-21	183	A				
USGS	04193500	2010-10-22	151	A				
USGS	04193500	2010-10-23	125	A				
USGS	04193500	2010-10-24	199	A				
USGS	04193500	2010-10-25	248	A				
USGS	04193500	2010-10-26	214	A				
USGS	04193500	2010-10-27	286	A				
USGS	04193500	2010-10-28	367	A				
USGS	04193500	2010-10-29	200	A				
USGS	04193500	2010-10-30	129	A				
USGS	04193500	2010-10-31	157	A				
USGS	04193500	2010-11-01	154	A				
USGS	04193500	2010-11-02	190	A				
USGS	04193500	2010-11-03	216	A				
USGS	04193500	2010-11-04	207	A				
USGS	04193500	2010-11-05	214	A				
USGS	04193500	2010-11-06	175	A				
USGS	04193500	2010-11-07	195	A				
USGS	04193500	2010-11-08	178	A				
USGS	04193500	2010-11-09	184	A				
USGS	04193500	2010-11-10	191	A				
USGS	04193500	2010-11-11	230	A				
USGS	04193500	2010-11-12	223	A				
USGS	04193500	2010-11-13	195	A				
USGS	04193500	2010-11-14	301	A				
USGS	04193500	2010-11-15	167	A				
USGS	04193500	2010-11-16	205	A				
USGS	04193500	2010-11-17	485	A				
USGS	04193500	2010-11-18	296	A				
USGS	04193500	2010-11-19	319	A				
USGS	04193500	2010-11-20	471	A				
USGS	04193500	2010-11-21	547	A				
USGS	04193500	2010-11-22	439	A				
USGS	04193500	2010-11-23	635	A				
USGS	04193500	2010-11-24	210	A				
USGS	04193500	2010-11-25	630	A				
USGS	04193500	2010-11-26	1760	A				
USGS	04193500	2010-11-27	4900	A				
USGS	04193500	2010-11-28	6250	A				
USGS	04193500	2010-11-29	5010	A				
USGS	04193500	2010-11-30	3200	A				
USGS	04193500	2010-12-01	2510	A				
USGS	04193500	2010-12-02	3670	A				
USGS	04193500	2010-12-03	3790	A				
USGS	04193500	2010-12-04	2620	A				
USGS	04193500	2010-12-05	2150	A				
USGS	04193500	2010-12-06	1730	A				
USGS	04193500	2010-12-07	1400	A				
USGS	04193500	2010-12-08	1380	A				
USGS	04193500	2010-12-09	1180	A				
USGS	04193500	2010-12-10	825	A				
USGS	04193500	2010-12-11	753	A				
USGS	04193500	2010-12-12	936	A				
USGS	04193500	2010-12-13	1210	A				
USGS	04193500	2010-12-14	871	A				
USGS	04193500	2010-12-15	1190	A				
USGS	04193500	2010-12-16	1410	A				
USGS	04193500	2010-12-17	1120	A				
USGS	04193500	2010-12-18	736	A:e				
USGS	04193500	2010-12-19	810	A:e				
USGS	04193500	2010-12-20	840	A:e				
USGS	04193500	2010-12-21	980	A:e				
USGS	04193500	2010-12-22	685	A:e				
USGS	04193500	2010-12-23	615	A:e				
USGS	04193500	2010-12-24	565	A:e				
USGS	04193500	2010-12-25	560	A:e				
USGS	04193500	2010-12-26	530	A:e				
USGS	04193500	2010-12-27	490	A:e				
USGS	04193500	2010-12-28	390	A:e				
USGS	04193500	2010-12-29	700	A:e				
USGS	04193500	2010-12-30	715	A:e				
USGS	04193500	2010-12-31	582	A				
USGS	04193500	2011-01-01	1780	A				
USGS	04193500	2011-01-02	6110	A				
USGS	04193500	2011-01-03	8230	A				
USGS	04193500	2011-01-04	5410	A				
USGS	04193500	2011-01-05	5550	A				
USGS	04193500	2011-01-06	3990	A				
USGS	04193500	2011-01-07	2280	A				
USGS	04193500	2011-01-08	1670	A				
USGS	04193500	2011-01-09	1110	A				
USGS	04193500	2011-01-10	1000	A:e				
USGS	04193500	2011-01-11	990	A:e				
USGS	04193500	2011-01-12	780	A:e				
USGS	04193500	2011-01-13	510	A:e				
USGS	04193500	2011-01-14	580	A:e				
USGS	04193500	2011-01-15	775	A:e				
USGS	04193500	2011-01-16	490	A:e				
USGS	04193500	2011-01-17	480	A:e				
USGS	04193500	2011-01-18	550	A:e				
USGS	04193500	2011-01-19	860	A:e				
USGS	04193500	2011-01-20	800	A:e				
USGS	04193500	2011-01-21	400	A:e				
USGS	04193500	2011-01-22	420	A:e				
USGS	04193500	2011-01-23	410	A:e				
USGS	04193500	2011-01-24	460	A:e				
USGS	04193500	2011-01-25	620	A:e				
USGS	04193500	2011-01-26	680	A:e				
USGS	04193500	2011-01-27	710	A:e				
USGS	04193500	2011-01-28	680	A:e				
USGS	04193500	2011-01-29	580	A:e				
USGS	04193500	2011-01-30	450	A:e				
USGS	04193500	2011-01-31	470	A:e				
USGS	04193500	2011-02-01	660	A:e				
USGS	04193500	2011-02-02	780	A:e				
USGS	04193500	2011-02-03	490	A:e				
USGS	04193500	2011-02-04	650	A:e				
USGS	04193500	2011-02-05	780	A:e				
USGS	04193500	2011-02-06	770	A:e				
USGS	04193500	2011-02-07	560	A:e				
USGS	04193500	2011-02-08	460	A:e				
USGS	04193500	2011-02-09	540	A:e				
USGS	04193500	2011-02-10	840	A:e				
USGS	04193500	2011-02-11	908	A:e				
USGS	04193500	2011-02-12	830	A:e				
USGS	04193500	2011-02-13	670	A:e				
USGS	04193500	2011-02-14	780	A:e				
USGS	04193500	2011-02-15	960	A:e				
USGS	04193500	2011-02-16	980	A:e				
USGS	04193500	2011-02-17	2660	A:e				
USGS	04193500	2011-02-18	14700	A:e				
USGS	04193500	2011-02-19	35500	A				
USGS	04193500	2011-02-20	35600	A				
USGS	04193500	2011-02-21	26100	A				
USGS	04193500	2011-02-22	19300	A				
USGS	04193500	2011-02-23	15000	A				
USGS	04193500	2011-02-24	12200	A				
USGS	04193500	2011-02-25	10100	A				
USGS	04193500	2011-02-26	8180	A				
USGS	04193500	2011-02-27	7390	A				
USGS	04193500	2011-02-28	18700	A				
USGS	04193500	2011-03-01	46200	A				
USGS	04193500	2011-03-02	57200	A				
USGS	04193500	2011-03-03	55800	A				
USGS	04193500	2011-03-04	43100	A				
USGS	04193500	2011-03-05	36800	A				
USGS	04193500	2011-03-06	44600	A				
USGS	04193500	2011-03-07	43900	A				
USGS	04193500	2011-03-08	39000	A				
USGS	04193500	2011-03-09	34200	A				
USGS	04193500	2011-03-10	38700	A				
USGS	04193500	2011-03-11	34100	A				
USGS	04193500	2011-03-12	28200	A				
USGS	04193500	2011-03-13	22800	A				
USGS	04193500	2011-03-14	17300	A				
USGS	04193500	2011-03-15	12500	A				
USGS	04193500	2011-03-16	12300	A				
USGS	04193500	2011-03-17	12500	A				
USGS	04193500	2011-03-18	11400	A				
USGS	04193500	2011-03-19	8700	A				
USGS	04193500	2011-03-20	6670	A				
USGS	04193500	2011-03-21	5850	A				
USGS	04193500	2011-03-22	4330	A				
USGS	04193500	2011-03-23	4450	A				
USGS	04193500	2011-03-24	6160	A				
USGS	04193500	2011-03-25	6450	A				
USGS	04193500	2011-03-26	4700	A				
USGS	04193500	2011-03-27	4120	A				
USGS	04193500	2011-03-28	4050	A				
USGS	04193500	2011-03-29	3420	A				
USGS	04193500	2011-03-30	3120	A				
USGS	04193500	2011-03-31	2930	A				
USGS	04193500	2011-04-01	2740	A				
USGS	04193500	2011-04-02	2550	A				
USGS	04193500	2011-04-03	2100	A				
USGS	04193500	2011-04-04	2500	A				
USGS	04193500	2011-04-05	2280	A				
USGS	04193500	2011-04-06	5330	A				
USGS	04193500	2011-04-07	8790	A				
USGS	04193500	2011-04-08	9780	A				
USGS	04193500	2011-04-09	12700	A				
USGS	04193500	2011-04-10	12000	A				
USGS	04193500	2011-04-11	10200	A				
USGS	04193500	2011-04-12	8580	A				
USGS	04193500	2011-04-13	6870	A				
USGS	04193500	2011-04-14	5900	A				
USGS	04193500	2011-04-15	4310	A				
USGS	04193500	2011-04-16	4530	A				
USGS	04193500	2011-04-17	3940	A				
USGS	04193500	2011-04-18	3400	A				
USGS	04193500	2011-04-19	4640	A				
USGS	04193500	2011-04-20	17400	A				
USGS	04193500	2011-04-21	32900	A				
USGS	04193500	2011-04-22	30300	A				
USGS	04193500	2011-04-23	33000	A				
USGS	04193500	2011-04-24	30300	A				
USGS	04193500	2011-04-25	24900	A				
USGS	04193500	2011-04-26	36000	A				
USGS	04193500	2011-04-27	38500	A				
USGS	04193500	2011-04-28	48600	A				
USGS	04193500	2011-04-29	50300	A				
USGS	04193500	2011-04-30	39000	A				
USGS	04193500	2011-05-01	28700	A				
USGS	04193500	2011-05-02	22300	A				
USGS	04193500	2011-05-03	18900	A				
USGS	04193500	2011-05-04	18000	A				
USGS	04193500	2011-05-05	17900	A				
USGS	04193500	2011-05-06	15000	A				
USGS	04193500	2011-05-07	11200	A				
USGS	04193500	2011-05-08	8220	A				
USGS	04193500	2011-05-09	7380	A				
USGS	04193500	2011-05-10	6620	A				
USGS	04193500	2011-05-11	4350	A				
USGS	04193500	2011-05-12	4610	A				
USGS	04193500	2011-05-13	6670	A				
USGS	04193500	2011-05-14	8250	A				
USGS	04193500	2011-05-15	17600	A				
USGS	04193500	2011-05-16	27200	A				
USGS	04193500	2011-05-17	26800	A				
USGS	04193500	2011-05-18	22400	A				
USGS	04193500	2011-05-19	22900	A				
USGS	04193500	2011-05-20	23100	A				
USGS	04193500	2011-05-21	18200	A				
USGS	04193500	2011-05-22	14800	A				
USGS	04193500	2011-05-23	11500	A				
USGS	04193500	2011-05-24	8200	A				
USGS	04193500	2011-05-25	18100	A				
USGS	04193500	2011-05-26	56100	A				
USGS	04193500	2011-05-27	77700	A				
USGS	04193500	2011-05-28	78300	A				
USGS	04193500	2011-05-29	60900	A				
USGS	04193500	2011-05-30	51500	A				
USGS	04193500	2011-05-31	36400	A				
USGS	04193500	2011-06-01	26700	A				
USGS	04193500	2011-06-02	20900	A				
USGS	04193500	2011-06-03	15800	A				
USGS	04193500	2011-06-04	11300	A				
USGS	04193500	2011-06-05	8250	A				
USGS	04193500	2011-06-06	6590	A				
USGS	04193500	2011-06-07	4650	A				
USGS	04193500	2011-06-08	3260	A				
USGS	04193500	2011-06-09	2140	A				
USGS	04193500	2011-06-10	2180	A				
USGS	04193500	2011-06-11	2130	A				
USGS	04193500	2011-06-12	3420	A				
USGS	04193500	2011-06-13	4270	A				
USGS	04193500	2011-06-14	4130	A				
USGS	04193500	2011-06-15	2470	A				
USGS	04193500	2011-06-16	2170	A				
USGS	04193500	2011-06-17	1970	A				
USGS	04193500	2011-06-18	1820	A				
USGS	04193500	2011-06-19	1440	A				
USGS	04193500	2011-06-20	2860	A				
USGS	04193500	2011-06-21	3090	A				
USGS	04193500	2011-06-22	3330	A				
USGS	04193500	2011-06-23	4190	A				
USGS	04193500	2011-06-24	3270	A				
USGS	04193500	2011-06-25	2740	A				
USGS	04193500	2011-06-26	1970	A				
USGS	04193500	2011-06-27	1680	A				
USGS	04193500	2011-06-28	1430	A				
USGS	04193500	2011-06-29	1270	A				
USGS	04193500	2011-06-30	1060	A				
USGS	04193500	2011-07-01	974	A				
USGS	04193500	2011-07-02	952	A				
USGS	04193500	2011-07-03	850	A				
USGS	04193500	2011-07-04	802	A				
USGS	04193500	2011-07-05	717	A				
USGS	04193500	2011-07-06	759	A				
USGS	04193500	2011-07-07	700	A				
USGS	04193500	2011-07-08	594	A				
USGS	04193500	2011-07-09	668	A				
USGS	04193500	2011-07-10	631	A				
USGS	04193500	2011-07-11	801	A				
USGS	04193500	2011-07-12	894	A				
USGS	04193500	2011-07-13	698	A				
USGS	04193500	2011-07-14	816	A				
USGS	04193500	2011-07-15	1120	A				
USGS	04193500	2011-07-16	1080	A				
USGS	04193500	2011-07-17	740	A				
USGS	04193500	2011-07-18	625	A				
USGS	04193500	2011-07-19	671	A				
USGS	04193500	2011-07-20	641	A				
USGS	04193500	2011-07-21	1370	A				
USGS	04193500	2011-07-22	2180	A				
USGS	04193500	2011-07-23	1680	A				
USGS	04193500	2011-07-24	1190	A				
USGS	04193500	2011-07-25	869	A				
USGS	04193500	2011-07-26	774	A				
USGS	04193500	2011-07-27	1750	A				
USGS	04193500	2011-07-28	2530	A				
USGS	04193500	2011-07-29	1740	A				
USGS	04193500	2011-07-30	837	A				
USGS	04193500	2011-07-31	553	A				
USGS	04193500	2011-08-01	591	A				
USGS	04193500	2011-08-02	607	A				
USGS	04193500	2011-08-03	690	A				
USGS	04193500	2011-08-04	560	A				
USGS	04193500	2011-08-05	542	A				
USGS	04193500	2011-08-06	562	A				
USGS	04193500	2011-08-07	1080	A				
USGS	04193500	2011-08-08	1090	A				
USGS	04193500	2011-08-09	1210	A				
USGS	04193500	2011-08-10	2030	A				
USGS	04193500	2011-08-11	1330	A				
USGS	04193500	2011-08-12	1620	A				
USGS	04193500	2011-08-13	1430	A				
USGS	04193500	2011-08-14	1110	A				
USGS	04193500	2011-08-15	840	A				
USGS	04193500	2011-08-16	647	A				
USGS	04193500	2011-08-17	944	A				
USGS	04193500	2011-08-18	993	A				
USGS	04193500	2011-08-19	706	A				
USGS	04193500	2011-08-20	611	A				
USGS	04193500	2011-08-21	548	A				
USGS	04193500	2011-08-22	431	A				
USGS	04193500	2011-08-23	477	A				
USGS	04193500	2011-08-24	724	A				
USGS	04193500	2011-08-25	1530	A				
USGS	04193500	2011-08-26	2260	A				
USGS	04193500	2011-08-27	2760	A				
USGS	04193500	2011-08-28	2200	A				
USGS	04193500	2011-08-29	1120	A				
USGS	04193500	2011-08-30	648	A				
USGS	04193500	2011-08-31	763	A				
USGS	04193500	2011-09-01	728	A				
USGS	04193500	2011-09-02	515	A				
USGS	04193500	2011-09-03	447	A				
USGS	04193500	2011-09-04	477	A				
USGS	04193500	2011-09-05	353	A				
USGS	04193500	2011-09-06	233	A				
USGS	04193500	2011-09-07	283	A				
USGS	04193500	2011-09-08	640	A				
USGS	04193500	2011-09-09	5290	A				
USGS	04193500	2011-09-10	6080	A				
USGS	04193500	2011-09-11	4410	A				
USGS	04193500	2011-09-12	3270	A				
USGS	04193500	2011-09-13	1860	A				
USGS	04193500	2011-09-14	1990	A				
USGS	04193500	2011-09-15	1060	A				
USGS	04193500	2011-09-16	744	A				
USGS	04193500	2011-09-17	827	A				
USGS	04193500	2011-09-18	768	A				
USGS	04193500	2011-09-19	722	A				
USGS	04193500	2011-09-20	912	A				
USGS	04193500	2011-09-21	1350	A				
USGS	04193500	2011-09-22	1600	A				
USGS	04193500	2011-09-23	1360	A				
USGS	04193500	2011-09-24	1340	A				
USGS	04193500	2011-09-25	1310	A				
USGS	04193500	2011-09-26	3100	A				
USGS	04193500	2011-09-27	8270	A				
USGS	04193500	2011-09-28	11600	A				
USGS	04193500	2011-09-29	12900	A				
USGS	04193500	2011-09-30	15300	A				
USGS	04193500	2011-10-01	13800	A				
USGS	04193500	2011-10-02	10800	A				
USGS	04193500	2011-10-03	7500	A				
USGS	04193500	2011-10-04	5100	A				
USGS	04193500	2011-10-05	3790	A				
USGS	04193500	2011-10-06	2150	A				
USGS	04193500	2011-10-07	1710	A				
USGS	04193500	2011-10-08	1320	A				
USGS	04193500	2011-10-09	952	A				
USGS	04193500	2011-10-10	1090	A				
USGS	04193500	2011-10-11	976	A				
USGS	04193500	2011-10-12	695	A				
USGS	04193500	2011-10-13	579	A				
USGS	04193500	2011-10-14	791	A				
USGS	04193500	2011-10-15	750	A				
USGS	04193500	2011-10-16	274	A				
USGS	04193500	2011-10-17	338	A				
USGS	04193500	2011-10-18	555	A				
USGS	04193500	2011-10-19	906	A				
USGS	04193500	2011-10-20	12600	A				
USGS	04193500	2011-10-21	31900	A				
USGS	04193500	2011-10-22	31600	A				
USGS	04193500	2011-10-23	27000	A				
USGS	04193500	2011-10-24	20600	A				
USGS	04193500	2011-10-25	14700	A				
USGS	04193500	2011-10-26	10900	A				
USGS	04193500	2011-10-27	8930	A				
USGS	04193500	2011-10-28	9350	A				
USGS	04193500	2011-10-29	10500	A				
USGS	04193500	2011-10-30	7940	A				
USGS	04193500	2011-10-31	5240	A				
USGS	04193500	2011-11-01	4700	A				
USGS	04193500	2011-11-02	3640	A				
USGS	04193500	2011-11-03	2440	A				
USGS	04193500	2011-11-04	2660	A				
USGS	04193500	2011-11-05	1990	A				
USGS	04193500	2011-11-06	1680	A				
USGS	04193500	2011-11-07	1520	A				
USGS	04193500	2011-11-08	1520	A				
USGS	04193500	2011-11-09	1670	A				
USGS	04193500	2011-11-10	1380	A				
USGS	04193500	2011-11-11	2240	A				
USGS	04193500	2011-11-12	1950	A				
USGS	04193500	2011-11-13	1780	A				
USGS	04193500	2011-11-14	2040	A				
USGS	04193500	2011-11-15	11000	A				
USGS	04193500	2011-11-16	19200	A				
USGS	04193500	2011-11-17	16900	A				
USGS	04193500	2011-11-18	12700	A				
USGS	04193500	2011-11-19	8840	A				
USGS	04193500	2011-11-20	6470	A				
USGS	04193500	2011-11-21	5000	A				
USGS	04193500	2011-11-22	4480	A				
USGS	04193500	2011-11-23	27500	A				
USGS	04193500	2011-11-24	35800	A				
USGS	04193500	2011-11-25	29000	A				
USGS	04193500	2011-11-26	21300	A				
USGS	04193500	2011-11-27	16500	A				
USGS	04193500	2011-11-28	20300	A				
USGS	04193500	2011-11-29	38800	A				
USGS	04193500	2011-11-30	73400	A				
USGS	04193500	2011-12-01	78600	A				
USGS	04193500	2011-12-02	67400	A				
USGS	04193500	2011-12-03	52200	A				
USGS	04193500	2011-12-04	38700	A				
USGS	04193500	2011-12-05	37500	A				
USGS	04193500	2011-12-06	45800	A				
USGS	04193500	2011-12-07	45600	A				
USGS	04193500	2011-12-08	40100	A				
USGS	04193500	2011-12-09	32000	A				
USGS	04193500	2011-12-10	23500	A				
USGS	04193500	2011-12-11	17500	A				
USGS	04193500	2011-12-12	13200	A				
USGS	04193500	2011-12-13	10300	A				
USGS	04193500	2011-12-14	7530	A				
USGS	04193500	2011-12-15	16200	A				
USGS	04193500	2011-12-16	32200	A				
USGS	04193500	2011-12-17	30300	A				
USGS	04193500	2011-12-18	23900	A				
USGS	04193500	2011-12-19	17400	A				
USGS	04193500	2011-12-20	13100	A				
USGS	04193500	2011-12-21	14100	A				
USGS	04193500	2011-12-22	26000	A				
USGS	04193500	2011-12-23	26300	A				
USGS	04193500	2011-12-24	20900	A				
USGS	04193500	2011-12-25	15200	A				
USGS	04193500	2011-12-26	10200	A				
USGS	04193500	2011-12-27	7790	A				
USGS	04193500	2011-12-28	7860	A				
USGS	04193500	2011-12-29	9410	A				
USGS	04193500	2011-12-30	9550	A				
USGS	04193500	2011-12-31	9760	A				
USGS	04193500	2012-01-01	9810	A				
USGS	04193500	2012-01-02	9260	A				
USGS	04193500	2012-01-03	7890	A				
USGS	04193500	2012-01-04	6500	A				
USGS	04193500	2012-01-05	4960	A				
USGS	04193500	2012-01-06	3980	A				
USGS	04193500	2012-01-07	4000	A				
USGS	04193500	2012-01-08	3670	A				
USGS	04193500	2012-01-09	3220	A				
USGS	04193500	2012-01-10	2790	A				
USGS	04193500	2012-01-11	2890	A				
USGS	04193500	2012-01-12	3160	A				
USGS	04193500	2012-01-13	3770	A				
USGS	04193500	2012-01-14	5290	A				
USGS	04193500	2012-01-15	4570	A				
USGS	04193500	2012-01-16	3710	A				
USGS	04193500	2012-01-17	6360	A				
USGS	04193500	2012-01-18	26100	A				
USGS	04193500	2012-01-19	29400	A				
USGS	04193500	2012-01-20	21200	A				
USGS	04193500	2012-01-21	14400	A				
USGS	04193500	2012-01-22	8670	A				
USGS	04193500	2012-01-23	9800	A				
USGS	04193500	2012-01-24	21000	A				
USGS	04193500	2012-01-25	24300	A				
USGS	04193500	2012-01-26	19400	A				
USGS	04193500	2012-01-27	18800	A				
USGS	04193500	2012-01-28	25600	A				
USGS	04193500	2012-01-29	24800	A				
USGS	04193500	2012-01-30	20400	A				
USGS	04193500	2012-01-31	15100	A				
USGS	04193500	2012-02-01	11600	A				
USGS	04193500	2012-02-02	10100	A				
USGS	04193500	2012-02-03	8920	A				
USGS	04193500	2012-02-04	7150	A				
USGS	04193500	2012-02-05	7680	A				
USGS	04193500	2012-02-06	11000	A				
USGS	04193500	2012-02-07	10300	A				
USGS	04193500	2012-02-08	8460	A				
USGS	04193500	2012-02-09	6430	A				
USGS	04193500	2012-02-10	5340	A				
USGS	04193500	2012-02-11	4300	A				
USGS	04193500	2012-02-12	3580	A				
USGS	04193500	2012-02-13	2950	A				
USGS	04193500	2012-02-14	2530	A				
USGS	04193500	2012-02-15	2420	A				
USGS	04193500	2012-02-16	3270	A				
USGS	04193500	2012-02-17	3370	A				
USGS	04193500	2012-02-18	3880	A				
USGS	04193500	2012-02-19	4800	A				
USGS	04193500	2012-02-20	4510	A				
USGS	04193500	2012-02-21	3420	A				
USGS	04193500	2012-02-22	3530	A				
USGS	04193500	2012-02-23	3230	A				
USGS	04193500	2012-02-24	5380	A				
USGS	04193500	2012-02-25	9630	A				
USGS	04193500	2012-02-26	10500	A				
USGS	04193500	2012-02-27	8750	A				
USGS	04193500	2012-02-28	6490	A				
USGS	04193500	2012-02-29	7110	A				
USGS	04193500	2012-03-01	14100	A				
USGS	04193500	2012-03-02	14800	A				
USGS	04193500	2012-03-03	24900	A				
USGS	04193500	2012-03-04	26200	A				
USGS	04193500	2012-03-05	19700	A				
USGS	04193500	2012-03-06	14800	A				
USGS	04193500	2012-03-07	10900	A				
USGS	04193500	2012-03-08	8380	A				
USGS	04193500	2012-03-09	7570	A				
USGS	04193500	2012-03-10	6770	A				
USGS	04193500	2012-03-11	6360	A				
USGS	04193500	2012-03-12	5000	A				
USGS	04193500	2012-03-13	7240	A				
USGS	04193500	2012-03-14	5900	A				
USGS	04193500	2012-03-15	5040	A				
USGS	04193500	2012-03-16	5510	A				
USGS	04193500	2012-03-17	6110	A				
USGS	04193500	2012-03-18	6480	A				
USGS	04193500	2012-03-19	7270	A				
USGS	04193500	2012-03-20	6220	A				
USGS	04193500	2012-03-21	4150	A				
USGS	04193500	2012-03-22	3530	A				
USGS	04193500	2012-03-23	3050	A				
USGS	04193500	2012-03-24	10100	A				
USGS	04193500	2012-03-25	19100	A				
